,ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct,Wikipedia,Photo,Common_name,Phylum
2543,618,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True,,,,Chordata
2544,619,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True,,,,Chordata
2545,610,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True,,,,Chordata
2546,611,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True,,,,Chordata
2547,614,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.19,-69.9358333,Amazonas,Amazonas,True,,,,Chordata
2548,839,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.183333,-69.95,Amazonas,Amazonas,True,,,,Chordata
2549,840,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.183333,-69.95,Amazonas,Amazonas,True,,,,Chordata
2550,841,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.183333,-69.95,Amazonas,Amazonas,True,,,,Chordata
2551,1690,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-4.03704,-70.1042,Amazonas,Amazonas,True,,,,Chordata
2552,3784,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-3.874317,-70.198259,Amazonas,Amazonas,True,,,,Chordata
2553,2142,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-3.8644,-70.20415,Amazonas,Amazonas,True,,,,Chordata
2554,3838,Anura,Hylidae,Sphaenorhynchus,lacteus,Sphaenorhynchus lacteus,-3.849164,-70.220109,Amazonas,Amazonas,True,,,,Chordata
2555,763,Anura,Hylidae,Trachycephalus,resinifictrix,Trachycephalus resinifictrix,-4.1194444,-69.95,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Mission_golden-eyed_tree_frog,https://inaturalist-open-data.s3.amazonaws.com/photos/194680970/medium.jpg,Rana Lechera Amazonica,Chordata
2556,3841,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,-3.849164,-70.220109,Amazonas,Amazonas,True,,,,Chordata
2557,3115,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,10.77125,-75.03952,Atlántico,Atlántico,True,,,,Chordata
2558,1035,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,4.77295,-73.03737,Casanare,Casanare,True,,,,Chordata
2559,4988,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,5.585688,-72.231343,Casanare,Casanare,True,,,,Chordata
2560,3765,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,6.717676,-74.102804,Santander,Santander,True,,,,Chordata
2561,3460,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,4.2795,-74.901583,Tolima,Tolima,True,,,,Chordata
2562,3461,Anura,Hylidae,Trachycephalus,typhonius,Trachycephalus typhonius,4.2795,-74.901583,Tolima,Tolima,True,,,,Chordata
2563,901,Anura,Hylidae,Trachycephalus,venulosus,Trachycephalus venulosus,-4.124103,-69.941286,Amazonas,Amazonas,True,,https://inaturalist-open-data.s3.amazonaws.com/photos/4080754/medium.jpg,Rana arborícola lechosa,Chordata
2564,886,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-4.124103,-69.941286,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2565,953,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-4.11949,-69.95104,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2566,2134,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86427,-70.20402,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2567,2133,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86426,-70.20401,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2568,2132,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86425,-70.204,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2569,2131,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,-3.86424,-70.20399,Amazonas,Amazonas,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2570,4261,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.15794,-70.20232,Vaupés,Vaupés,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2571,4259,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.15925,-70.2042,Vaupés,Vaupés,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2572,4258,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.16117,-70.20394,Vaupés,Vaupés,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2573,4260,Anura,Leptodactylidae,Adenomera,andreae,Adenomera andreae,1.16117,-70.20394,Vaupés,Vaupés,True,http://en.wikipedia.org/wiki/Adenomera_andreae,https://static.inaturalist.org/photos/38661830/medium.jpeg,Rana terrestre de André,Chordata
2574,749,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-4.1194444,-69.95,Amazonas,Amazonas,True,,,,Chordata
2575,2309,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True,,,,Chordata
2576,2310,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True,,,,Chordata
2577,2311,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True,,,,Chordata
2578,2312,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,-3.69545,-70.5834,Amazonas,Amazonas,True,,,,Chordata
2579,3771,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.855489,-73.271316,Boyacá,Boyacá,True,,,,Chordata
2580,3753,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.8595103,-73.2641972,Boyacá,Boyacá,True,,,,Chordata
2581,1111,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.77295,-73.03737,Casanare,Casanare,True,,,,Chordata
2582,1383,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,2.685403,-74.054027,Meta,Meta,True,,,,Chordata
2583,1386,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,2.685403,-74.054027,Meta,Meta,True,,,,Chordata
2584,2122,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True,,,,Chordata
2585,2123,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True,,,,Chordata
2586,2124,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True,,,,Chordata
2587,2125,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True,,,,Chordata
2588,2126,Anura,Leptodactylidae,Adenomera,hylaedactyla,Adenomera hylaedactyla,4.505438,-71.085162,Meta,Meta,True,,,,Chordata
2589,3194,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.48644,-74.42365,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2590,3215,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2591,3216,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2592,3205,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2593,3217,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2594,3206,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2595,3218,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.71863,-74.27655,Antioquia,Antioquia,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2596,3340,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2597,3244,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2598,3432,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2599,3382,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2600,3383,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.487974,-75.133672,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2601,4005,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.714,-74.941,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2602,4009,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.714,-74.941,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2603,4012,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.714,-74.941,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2604,4002,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2605,4007,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2606,4008,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2607,4011,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2608,4014,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2609,4015,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.874,-74.979,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2610,4904,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.8742,-74.9786,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2611,3072,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2612,3073,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2613,3074,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2614,3075,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2615,3076,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2616,3077,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2617,3078,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2618,3079,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2619,3080,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2620,3081,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2621,2212,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2622,3082,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,10.892689,-75.001517,Atlántico,Atlántico,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2623,5082,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.75,-74.8333,Bolívar,Bolívar,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2624,4090,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2625,4091,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2626,4092,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2627,4093,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2628,4094,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2629,4095,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,6.049,-74.263,Boyacá,Boyacá,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2630,5070,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2631,5071,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2632,5072,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2633,5073,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2634,5074,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.629,-77.348,Chocó,Chocó,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2635,1855,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2636,1858,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2637,1861,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2638,1869,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2639,1854,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2640,1862,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,7.9698667,-75.5949167,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2641,3377,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,8.400391,-75.583047,Córdoba,Córdoba,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2642,1856,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.13,-73.55,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2643,4855,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2644,4856,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2645,4857,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2646,4860,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2647,4861,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2648,4862,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2649,4864,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2650,4867,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2651,4868,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.1953,-73.4645,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2652,1859,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.25126,-73.55887,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2653,1857,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.25126,-73.55887,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2654,1864,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.25126,-73.55887,La Guajira,La Guajira,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2655,3341,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.326823,-74.568734,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2656,3342,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.326823,-74.568734,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2657,3343,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,9.326823,-74.568734,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2658,4880,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2659,4881,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2660,4882,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2661,4883,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2662,4884,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
2663,4885,Anura,Leptodactylidae,Engystomops,pustulosus,Engystomops pustulosus,11.2326,-74.1312,Magdalena,Magdalena,True,http://en.wikipedia.org/wiki/Túngara_frog,https://static.inaturalist.org/photos/362412/medium.jpg,Ranita túngara,Chordata
