ANDES-A,Order,Family,Genus,Species,Genus_species,Latitude1,Longitude1,State,State_from_coord,Is_correct
4674,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43014,-74.44504,Cundinamarca,Cundinamarca,True
4670,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43022,-74.44456,Cundinamarca,Cundinamarca,True
4671,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43022,-74.44456,Cundinamarca,Cundinamarca,True
4773,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4780,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43154,-74.44472,Cundinamarca,Cundinamarca,True
4781,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43154,-74.44472,Cundinamarca,Cundinamarca,True
4763,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43189,-74.4541,Cundinamarca,Cundinamarca,True
4764,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43211,-74.45402,Cundinamarca,Cundinamarca,True
4692,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43245,-74.45409,Cundinamarca,Cundinamarca,True
4782,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43333,-74.44286,Cundinamarca,Cundinamarca,True
4710,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43333,-74.44286,Cundinamarca,Cundinamarca,True
4785,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43351,-74.43351,Cundinamarca,Cundinamarca,True
4786,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43376,-74.43322,Cundinamarca,Cundinamarca,True
4784,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.43531,-74.43462,Cundinamarca,Cundinamarca,True
3961,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,2.43815,-75.41705,Huila,Huila,True
4747,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.78742,-73.47925,Santander,Santander,True
4684,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.78742,-73.47925,Santander,Santander,True
4681,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.78748,-73.47928,Santander,Santander,True
4685,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.78752,-73.47929,Santander,Santander,True
4748,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.78786,-73.47942,Santander,Santander,True
4745,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79311,-72.52519,Santander,Santander,True
4678,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.7933,-73.47493,Santander,Santander,True
4679,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.7933,-73.47493,Santander,Santander,True
4680,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79343,-73.47509,Santander,Santander,True
4750,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79353,-73.4753,Santander,Santander,True
4751,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79353,-73.4753,Santander,Santander,True
4682,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79354,-73.47523,Santander,Santander,True
4752,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79355,-73.4752,Santander,Santander,True
4689,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79355,-73.4752,Santander,Santander,True
4677,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79356,-73.47558,Santander,Santander,True
4914,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79356,-73.47515,Santander,Santander,True
4690,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79356,-73.47558,Santander,Santander,True
4749,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79359,-73.47516,Santander,Santander,True
4687,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79359,-73.47516,Santander,Santander,True
4744,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79361,-73.47524,Santander,Santander,True
4683,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79479,-73.47703,Santander,Santander,True
4686,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79483,-73.47665,Santander,Santander,True
4688,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,6.79483,-73.47665,Santander,Santander,True
4421,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,3.74974,-74.63946,Tolima,Tolima,True
4417,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,3.74974,-74.63946,Tolima,Tolima,True
4736,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.10726,-74.56718,Tolima,Tolima,True
3956,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.10763,-74.56677,Tolima,Tolima,True
3957,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11184,-74.5699,Tolima,Tolima,True
3951,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11188,-74.57079,Tolima,Tolima,True
3949,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.1119,-74.57037,Tolima,Tolima,True
3950,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.1119,-74.57037,Tolima,Tolima,True
3958,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11207,-74.56939,Tolima,Tolima,True
3960,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11207,-74.56939,Tolima,Tolima,True
3959,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11211,-74.56996,Tolima,Tolima,True
3945,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11251,-74.57042,Tolima,Tolima,True
3946,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11251,-74.57042,Tolima,Tolima,True
3947,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11251,-74.57042,Tolima,Tolima,True
3948,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.11277,-74.57645,Tolima,Tolima,True
4822,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4825,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4826,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4828,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4829,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4830,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4831,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.449873,-75.223061,Tolima,Tolima,True
4801,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.9104,-75.06335,Tolima,Tolima,True
4718,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.91043,-75.06319,Tolima,Tolima,True
4719,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.91075,-75.06248,Tolima,Tolima,True
4922,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.91341,-75.06017,Tolima,Tolima,True
4716,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,4.91341,-75.06017,Tolima,Tolima,True
1546,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.116667,-74.966667,Tolima,Tolima,True
1544,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.126222,-74.967778,Tolima,Tolima,True
1545,Anura,Craugastoridae,Pristimantis,taeniatus,Pristimantis taeniatus,5.126222,-74.967778,Tolima,Tolima,True
1933,Anura,Craugastoridae,Pristimantis,unistrigatus,Pristimantis unistrigatus,5.8822,-73.6775,Santander,Santander,True
1934,Anura,Craugastoridae,Pristimantis,unistrigatus,Pristimantis unistrigatus,5.8822,-73.6775,Santander,Santander,True
1935,Anura,Craugastoridae,Pristimantis,unistrigatus,Pristimantis unistrigatus,5.8822,-73.6775,Santander,Santander,True
491,Anura,Craugastoridae,Pristimantis,viejas,Pristimantis viejas,6.9802778,-75.1305556,Antioquia,Antioquia,True
492,Anura,Craugastoridae,Pristimantis,viejas,Pristimantis viejas,6.9802778,-75.1305556,Antioquia,Antioquia,True
3979,Anura,Craugastoridae,Pristimantis,viejas,Pristimantis viejas,5.40789,-74.99869,Caldas,Caldas,True
2571,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,2.16156,-68.15551,Guainía,Guainía,True
4357,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.14007,-70.20758,Vaupés,Vaupés,True
4358,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.14007,-70.20758,Vaupés,Vaupés,True
4353,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.16117,-70.20394,Vaupés,Vaupés,True
4354,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.16117,-70.20394,Vaupés,Vaupés,True
4355,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.16117,-70.20394,Vaupés,Vaupés,True
4359,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.16117,-70.20394,Vaupés,Vaupés,True
4356,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.16192,-70.19519,Vaupés,Vaupés,True
4347,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.17668,-70.1834,Vaupés,Vaupés,True
2505,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.1979999,-70.2809982,Vaupés,Vaupés,True
2506,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.1979999,-70.2809982,Vaupés,Vaupés,True
2507,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.1979999,-70.2809982,Vaupés,Vaupés,True
2504,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.21,-70.6200028,Vaupés,Vaupés,True
2500,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.258,-70.2369995,Vaupés,Vaupés,True
2501,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.317,-70.3889999,Vaupés,Vaupés,True
2502,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.317,-70.3889999,Vaupés,Vaupés,True
2503,Anura,Craugastoridae,Pristimantis,vilarsi,Pristimantis vilarsi,1.317,-70.3889999,Vaupés,Vaupés,True
4770,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.42987,-74.44405,Cundinamarca,Cundinamarca,True
4771,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.42987,-74.44405,Cundinamarca,Cundinamarca,True
4772,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4707,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4709,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4774,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4775,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4776,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4777,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4778,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43046,-74.44404,Cundinamarca,Cundinamarca,True
4779,Anura,Craugastoridae,Pristimantis,w-nigrum,Pristimantis w-nigrum,5.43154,-74.44472,Cundinamarca,Cundinamarca,True
3863,Anura,Craugastoridae,Pristimantis,yukpa,Pristimantis yukpa,7.4955556,-72.6375278,Norte de Santander,Norte de Santander,True
3862,Anura,Craugastoridae,Pristimantis,yukpa,Pristimantis yukpa,7.6237222,-72.6348889,Norte de Santander,Norte de Santander,True
956,Anura,Dendrobatidae,Ameerega,allobates,Ameerega allobates,-4.11949,-69.95104,Amazonas,Amazonas,True
2302,Anura,Dendrobatidae,Ameerega,hahneli,Ameerega hahneli,-3.69688,-70.58462,Amazonas,Amazonas,True
2303,Anura,Dendrobatidae,Ameerega,hahneli,Ameerega hahneli,-3.69688,-70.58462,Amazonas,Amazonas,True
2304,Anura,Dendrobatidae,Ameerega,hahneli,Ameerega hahneli,-3.69688,-70.58462,Amazonas,Amazonas,True
2301,Anura,Dendrobatidae,Ameerega,hahneli,Ameerega hahneli,-3.69459,-70.58034,Amazonas,Amazonas,True
877,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.124103,-69.941286,Amazonas,Amazonas,True
912,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.124103,-69.941286,Amazonas,Amazonas,True
660,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.1194444,-69.95,Amazonas,Amazonas,True
2034,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.116667,-69.95,Amazonas,Amazonas,True
2035,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.116667,-69.95,Amazonas,Amazonas,True
2036,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.116667,-69.95,Amazonas,Amazonas,True
1962,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.1166667,-69.95,Amazonas,Amazonas,True
1963,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.1166667,-69.95,Amazonas,Amazonas,True
1964,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-4.1166667,-69.95,Amazonas,Amazonas,True
3783,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.874317,-70.198259,Amazonas,Amazonas,True
2078,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.86437,-70.20412,Amazonas,Amazonas,True
2077,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.86436,-70.20411,Amazonas,Amazonas,True
2076,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.86435,-70.2041,Amazonas,Amazonas,True
3842,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.849164,-70.220109,Amazonas,Amazonas,True
2306,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.69669,-70.58461,Amazonas,Amazonas,True
2307,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.69669,-70.58461,Amazonas,Amazonas,True
2308,Anura,Dendrobatidae,Ameerega,trivitatta,Ameerega trivitatta,-3.69669,-70.58461,Amazonas,Amazonas,True
3726,Anura,Dendrobatidae,Andinobates,fulguritus,Andinobates fulguritus,5.295813,-76.521769,Chocó,Chocó,True
2437,Anura,Dendrobatidae,Andinobates,fulguritus,Andinobates fulguritus,5.611515,-77.418229,Chocó,Chocó,True
2436,Anura,Dendrobatidae,Andinobates,fulguritus,Andinobates fulguritus,5.611517,-77.418186,Chocó,Chocó,True
3741,Anura,Dendrobatidae,Andinobates,minutus,Andinobates minutus,4.996897,-76.523058,Chocó,Chocó,True
3725,Anura,Dendrobatidae,Andinobates,minutus,Andinobates minutus,5.295813,-76.521769,Chocó,Chocó,True
3684,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
3685,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
3686,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
3687,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
3688,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
3689,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
3683,Anura,Dendrobatidae,Andinobates,victimatus,Andinobates victimatus,7.02913,-76.3849,Antioquia,Antioquia,True
4789,Anura,Dendrobatidae,Colostethus,fraterdanieli,Colostethus fraterdanieli,5.42987,-74.44405,Cundinamarca,Cundinamarca,True
4761,Anura,Dendrobatidae,Colostethus,fraterdanieli,Colostethus fraterdanieli,5.4327,-74.44282,Cundinamarca,Cundinamarca,True
4788,Anura,Dendrobatidae,Colostethus,fraterdanieli,Colostethus fraterdanieli,5.4327,-74.44282,Cundinamarca,Cundinamarca,True
3965,Anura,Dendrobatidae,Colostethus,fraterdanieli,Colostethus fraterdanieli,4.11206,-74.56989,Tolima,Tolima,True
3966,Anura,Dendrobatidae,Colostethus,fraterdanieli,Colostethus fraterdanieli,4.11209,-74.57003,Tolima,Tolima,True
5092,Anura,Dendrobatidae,Dendrobates,auratus,Dendrobates auratus,8.629,-77.348,Chocó,Chocó,True
2161,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.35989,-74.56597,Cundinamarca,Cundinamarca,True
1733,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,7.3962,-73.4955,Santander,Santander,True
1734,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,7.3962,-73.4955,Santander,Santander,True
1735,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,7.3962,-73.4955,Santander,Santander,True
3764,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.181256,-74.506153,Tolima,Tolima,True
2429,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.192268,-74.63184,Tolima,Tolima,True
2427,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.19277,-74.630953,Tolima,Tolima,True
2428,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.193119,-74.630388,Tolima,Tolima,True
2216,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.2795,-74.901583,Tolima,Tolima,True
2217,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.2795,-74.901583,Tolima,Tolima,True
2218,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,4.2795,-74.901583,Tolima,Tolima,True
3562,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,5.0089,-74.90895,Tolima,Tolima,True
3563,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,5.0089,-74.90895,Tolima,Tolima,True
3564,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,5.0089,-74.90895,Tolima,Tolima,True
3565,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,5.0089,-74.90895,Tolima,Tolima,True
3507,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,5.0089,-74.90895,Tolima,Tolima,True
2160,Anura,Dendrobatidae,Dendrobates,truncatus,Dendrobates truncatus,5.1416,-74.9,Tolima,Tolima,True
3700,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.964608,-78.173791,Cauca,Cauca,True
3697,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.964612,-78.173825,Cauca,Cauca,True
3701,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.964623,-78.173918,Cauca,Cauca,True
3698,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.964636,-78.173747,Cauca,Cauca,True
3699,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.964638,-78.173791,Cauca,Cauca,True
3695,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.96465,-78.173685,Cauca,Cauca,True
3696,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.96465,-78.173685,Cauca,Cauca,True
3702,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,2.964669,-78.173836,Cauca,Cauca,True
2476,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.36083,-78.18076,Nariño,Nariño,True
3712,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.408647,-78.281162,Nariño,Nariño,True
2468,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2469,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2470,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2471,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2472,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2473,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2474,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
2475,Anura,Dendrobatidae,Epipedobates,boulengeri,Epipedobates boulengeri,1.68084,-78.74924,Nariño,Nariño,True
3704,Anura,Dendrobatidae,Epipedobates,narinensis,Epipedobates narinensis,1.406562,-78.28067,Nariño,Nariño,True
3703,Anura,Dendrobatidae,Epipedobates,narinensis,Epipedobates narinensis,1.406618,-78.280722,Nariño,Nariño,True
3705,Anura,Dendrobatidae,Epipedobates,narinensis,Epipedobates narinensis,1.406694,-78.280737,Nariño,Nariño,True
3706,Anura,Dendrobatidae,Epipedobates,narinensis,Epipedobates narinensis,1.407795,-78.28103,Nariño,Nariño,True
